Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2020-05-28,2020,5,28,Thursday,21,2020-21,68.78,68.78,66.14,67.27,12683200.0,65.89,0.009302136951821804,57.61785714285714,58.1124
2020-05-29,2020,5,29,Friday,21,2020-21,65.6,66.6,64.14,64.52,13959000.0,63.19,-0.04087989794109337,58.06285714285714,58.406000000000006
2020-06-01,2020,6,1,Monday,22,2020-22,65.0,66.04,64.07,64.12,11314000.0,62.8,-0.006199559048296277,58.57071428571429,58.6386
2020-06-02,2020,6,2,Tuesday,22,2020-22,63.7,64.2,62.56,63.4,14938400.0,62.1,-0.011228990099760416,59.07285714285715,58.8722
2020-06-03,2020,6,3,Wednesday,22,2020-22,64.5,67.73,64.44,67.47,15875900.0,66.08,0.06419564647269049,60.04142857142857,59.278
2020-06-04,2020,6,4,Thursday,22,2020-22,67.1,67.83,66.31,67.51,10135000.0,66.12,0.0005927397576901416,60.99642857142857,59.540200000000006
2020-06-05,2020,6,5,Friday,22,2020-22,71.03,73.74,71.0,72.07,14203100.0,70.59,0.06754557261618377,62.34928571428571,59.7766
2020-06-08,2020,6,8,Monday,23,2020-23,72.5,74.93,72.5,74.16,11945500.0,72.63,0.02899967888020738,63.486428571428576,59.950599999999994
2020-06-09,2020,6,9,Tuesday,23,2020-23,72.65,72.65,70.51,70.54,9964900.0,69.09,-0.04881346225918837,64.36785714285715,60.145199999999996
2020-06-10,2020,6,10,Wednesday,23,2020-23,70.14,70.29,68.05,68.36,9765900.0,66.95,-0.030904353501181814,65.10642857142857,60.280800000000006
2020-06-11,2020,6,11,Thursday,23,2020-23,63.99,65.71,62.82,62.85,13709000.0,61.56,-0.08060277164469998,65.29928571428572,60.35940000000001
2020-06-12,2020,6,12,Friday,23,2020-23,65.97,66.07,63.36,65.37,9589500.0,64.03,0.040095533428023966,65.675,60.523599999999995
2020-06-15,2020,6,15,Monday,24,2020-24,63.0,67.76,62.44,67.05,13553100.0,65.67,0.025699943969687,65.85571428571428,60.786
2020-06-16,2020,6,16,Tuesday,24,2020-24,69.62,70.1,66.05,67.82,11523900.0,66.42,0.011483746201157885,65.93714285714286,61.145
2020-06-17,2020,6,17,Wednesday,24,2020-24,68.0,68.2,66.63,66.9,9294400.0,65.52,-0.013565302046631422,65.91071428571429,61.337799999999994
2020-06-18,2020,6,18,Thursday,24,2020-24,65.83,67.43,65.61,66.88,6431100.0,65.5,-0.00029889504312785586,66.07571428571428,61.5264
2020-06-19,2020,6,19,Friday,24,2020-24,68.36,68.36,64.47,64.89,19144400.0,63.55,-0.029754772219771075,66.12928571428571,61.58160000000001
2020-06-22,2020,6,22,Monday,25,2020-25,64.81,65.42,63.93,65.04,7566100.0,63.7,0.002311691025934204,66.24357142857143,61.5992
2020-06-23,2020,6,23,Tuesday,25,2020-25,65.46,65.78,64.16,64.54,6935100.0,63.21,-0.007687625250425989,66.03857142857143,61.6628
2020-06-24,2020,6,24,Wednesday,25,2020-25,63.99,64.01,61.07,61.72,9880500.0,60.45,-0.04369389069324836,65.63357142857143,61.6084
2020-06-25,2020,6,25,Thursday,25,2020-25,60.92,61.38,59.96,61.06,12717400.0,59.8,-0.010693439463982046,64.86285714285715,61.5942
2020-06-26,2020,6,26,Friday,25,2020-25,61.02,61.42,58.94,59.1,17537900.0,57.88,-0.032099592930538434,63.809285714285714,61.5392
2020-06-29,2020,6,29,Monday,26,2020-26,60.19,61.92,59.8,61.92,8908700.0,60.65,0.04771573590679701,63.20642857142857,61.46939999999999
2020-06-30,2020,6,30,Tuesday,26,2020-26,61.05,61.86,60.08,61.62,10746400.0,60.35,-0.004844891634674164,62.73500000000001,61.41480000000001
2020-07-01,2020,7,1,Wednesday,26,2020-26,61.78,62.9,61.23,61.61,6860300.0,60.34,-0.00016231634013563756,62.64785714285714,61.405199999999994
2020-07-02,2020,7,2,Thursday,26,2020-26,62.67,63.46,61.62,61.79,8238300.0,60.52,0.0029215994800988465,62.39714285714286,61.383599999999994
2020-07-06,2020,7,6,Monday,27,2020-27,63.06,63.83,62.12,63.32,6128200.0,62.02,0.024761221599907568,62.136428571428574,61.395199999999996
2020-07-07,2020,7,7,Tuesday,27,2020-27,62.54,62.83,60.94,61.01,8783000.0,59.75,-0.036481345885377214,61.660000000000004,61.358599999999996
2020-07-08,2020,7,8,Wednesday,27,2020-27,60.88,61.64,60.2,61.01,9306900.0,59.75,0.0,61.24785714285714,61.2902
2020-07-09,2020,7,9,Thursday,27,2020-27,60.66,60.88,58.06,58.11,10778900.0,56.91,-0.047533126038704854,60.63428571428572,61.1588
2020-07-10,2020,7,10,Friday,27,2020-27,59.1,60.2,58.77,59.64,10458000.0,58.41,0.02632930386834542,60.26714285714286,61.008599999999994
2020-07-13,2020,7,13,Monday,28,2020-28,60.28,60.8,58.74,59.35,7440800.0,58.13,-0.004862534367959026,59.86928571428571,60.9128
2020-07-14,2020,7,14,Tuesday,28,2020-28,59.0,60.56,58.45,60.47,7256800.0,59.23,0.018871143859946704,59.584999999999994,60.9108
2020-07-15,2020,7,15,Wednesday,28,2020-28,62.35,63.22,62.05,62.94,9036900.0,61.65,0.04084667648351181,59.67071428571428,61.00120000000001
2020-07-16,2020,7,16,Thursday,28,2020-28,62.3,62.81,61.45,62.37,5684100.0,61.09,-0.009056200771949463,59.762857142857136,61.0774
2020-07-17,2020,7,17,Friday,28,2020-28,62.47,62.61,61.71,62.2,10789100.0,60.92,-0.0027256343389835402,59.980000000000004,61.1712
2020-07-20,2020,7,20,Monday,29,2020-29,61.78,62.03,60.82,61.41,6688300.0,60.15,-0.01270104026500396,59.94428571428572,61.2672
2020-07-21,2020,7,21,Tuesday,29,2020-29,62.0,63.48,61.83,63.05,7395900.0,61.75,0.026705775256850695,60.044285714285714,61.363
2020-07-22,2020,7,22,Wednesday,29,2020-29,62.6,63.73,62.17,63.63,5758700.0,62.32,0.00919903558846591,60.185714285714276,61.4956
2020-07-23,2020,7,23,Thursday,29,2020-29,63.59,64.33,62.88,63.12,6043300.0,61.82,-0.008015106789638904,60.278571428571425,61.630599999999994
2020-07-24,2020,7,24,Friday,29,2020-29,63.21,63.97,61.79,62.07,6058900.0,60.79,-0.016634989258970778,60.190714285714286,61.79599999999999
2020-07-27,2020,7,27,Monday,30,2020-30,61.65,61.85,60.65,61.09,10194300.0,59.83,-0.015788604444616272,60.19642857142857,61.937599999999996
2020-07-28,2020,7,28,Tuesday,30,2020-30,61.74,61.82,59.75,61.0,13111800.0,59.74,-0.0014732023116021953,60.19571428571429,62.0994
2020-07-29,2020,7,29,Wednesday,30,2020-30,60.7,60.99,59.06,59.4,11162500.0,58.18,-0.026229471352283817,60.28642857142857,62.1288
2020-07-30,2020,7,30,Thursday,30,2020-30,58.62,58.65,57.27,57.46,12292100.0,56.28,-0.032660016686149596,60.13428571428572,62.119400000000006
2020-07-31,2020,7,31,Friday,30,2020-30,57.36,57.38,56.11,56.68,11445400.0,55.51,-0.013574642230751666,59.94714285714286,62.0974
2020-08-03,2020,8,3,Monday,31,2020-31,56.47,57.52,55.73,57.51,8789300.0,56.33,0.014643627500496414,59.74,62.046800000000005
2020-08-04,2020,8,4,Tuesday,31,2020-31,57.72,57.91,57.12,57.51,7844600.0,56.33,0.0,59.36000000000001,61.998000000000005
2020-08-05,2020,8,5,Wednesday,31,2020-31,57.85,60.05,57.7,60.03,10153300.0,58.79,0.0438184732427076,59.19571428571429,61.911
2020-08-06,2020,8,6,Thursday,31,2020-31,59.5,60.41,59.3,59.87,5786700.0,58.64,-0.00266539516311326,59.03285714285714,61.7782
2020-08-07,2020,8,7,Friday,31,2020-31,59.87,61.29,59.35,61.23,6263100.0,59.97,0.022715919176629296,59.019999999999996,61.6598
2020-08-10,2020,8,10,Monday,32,2020-32,61.5,64.44,61.36,64.23,10042600.0,62.91,0.04899565060966271,59.10285714285714,61.6542
2020-08-11,2020,8,11,Tuesday,32,2020-32,65.19,66.15,64.08,64.26,12120800.0,62.94,0.00046710111577930036,59.14714285714286,61.65700000000001
2020-08-12,2020,8,12,Wednesday,32,2020-32,65.13,65.14,63.38,64.29,7331600.0,62.97,0.0004668224236472618,59.22928571428571,61.6744
2020-08-13,2020,8,13,Thursday,32,2020-32,63.06,64.04,62.65,63.3,9452000.0,62.46,-0.008070224053206787,59.348571428571425,61.602
2020-08-14,2020,8,14,Friday,32,2020-32,62.8,64.24,62.59,63.64,5124400.0,62.79,0.005371254489787258,59.559999999999995,61.5354
2020-08-17,2020,8,17,Monday,33,2020-33,63.58,63.88,62.68,62.77,6408400.0,61.94,-0.013670619088566704,59.71714285714285,61.3624
2020-08-18,2020,8,18,Tuesday,33,2020-33,62.72,63.17,62.03,62.1,4727700.0,61.28,-0.010673939313311398,59.93857142857143,61.1354
2020-08-19,2020,8,19,Wednesday,33,2020-33,62.02,62.91,61.5,61.64,5381200.0,60.82,-0.007407453061332281,60.26285714285715,60.97
2020-08-20,2020,8,20,Thursday,33,2020-33,61.0,61.42,60.34,60.99,4689200.0,60.18,-0.01054497926509912,60.596428571428575,60.8346
2020-08-21,2020,8,21,Friday,33,2020-33,60.67,61.28,60.23,60.27,7067400.0,59.47,-0.011805261019704694,60.82071428571429,60.7928
2020-08-24,2020,8,24,Monday,34,2020-34,60.4,62.04,60.13,61.88,6379800.0,61.06,0.026713127775661594,61.15857142857142,60.7334
2020-08-25,2020,8,25,Tuesday,34,2020-34,61.36,61.4,59.64,60.95,12678800.0,60.14,-0.015029078835641974,61.255,60.6228
2020-08-26,2020,8,26,Wednesday,34,2020-34,60.64,60.92,59.99,60.77,8659600.0,59.96,-0.002953299805092402,61.34928571428571,60.493599999999994
2020-08-27,2020,8,27,Thursday,34,2020-34,60.76,61.96,60.38,60.9,8749800.0,60.09,0.002139277820218055,61.35785714285714,60.385
2020-08-28,2020,8,28,Friday,34,2020-34,61.12,62.53,60.63,62.24,18550100.0,61.41,0.02200332480917444,61.25071428571429,60.3032
2020-08-31,2020,8,31,Monday,35,2020-35,62.19,63.57,60.92,61.0,10885700.0,60.19,-0.01992292732073675,61.05428571428571,60.236
2020-09-01,2020,9,1,Tuesday,35,2020-35,60.69,61.35,60.12,60.68,9310300.0,59.87,-0.0052458593734997505,60.83285714285715,60.1594
2020-09-02,2020,9,2,Wednesday,35,2020-35,61.0,62.15,60.76,62.0,7511900.0,61.18,0.021753388119889472,60.74142857142857,60.1188
2020-09-03,2020,9,3,Thursday,35,2020-35,62.19,63.2,60.42,60.86,8515700.0,60.05,-0.018387093354683914,60.54571428571429,60.1108
2020-09-04,2020,9,4,Friday,35,2020-35,61.49,62.21,59.94,61.17,6785900.0,60.36,0.005093654380828649,60.43285714285714,60.122
2020-09-08,2020,9,8,Tuesday,36,2020-36,60.38,60.59,58.82,59.25,10523800.0,58.46,-0.03138793606829238,60.23142857142857,60.133599999999994
2020-09-09,2020,9,9,Wednesday,36,2020-36,59.77,60.31,58.89,59.58,7560700.0,58.79,0.0055696672991776275,60.08642857142856,60.0964
2020-09-10,2020,9,10,Thursday,36,2020-36,60.3,61.68,59.38,59.52,8670400.0,58.73,-0.0010070696026552861,59.98285714285714,60.06399999999999
2020-09-11,2020,9,11,Friday,36,2020-36,59.5,60.9,59.4,60.65,9780900.0,59.84,0.01898525091373915,60.00928571428572,60.054
2020-09-14,2020,9,14,Monday,37,2020-37,61.28,62.23,61.08,61.97,6548600.0,61.15,0.02176414846220176,60.01571428571429,60.06660000000001
2020-09-15,2020,9,15,Tuesday,37,2020-37,61.74,62.44,60.96,61.44,7069300.0,60.62,-0.008552552365207355,60.05,60.0386
2020-09-16,2020,9,16,Wednesday,37,2020-37,61.24,63.73,60.91,62.92,8873300.0,62.08,0.02408854580425479,60.20142857142857,60.08520000000001
2020-09-17,2020,9,17,Thursday,37,2020-37,62.23,64.01,61.56,62.81,6062800.0,61.98,-0.0017481436841266795,60.33642857142858,60.1298
2020-09-18,2020,9,18,Friday,37,2020-37,62.57,63.33,62.1,62.35,16814200.0,61.52,-0.007323780645549616,60.34428571428572,60.222
2020-09-21,2020,9,21,Monday,38,2020-38,61.58,62.57,59.63,60.02,8845200.0,59.22,-0.0373696151198748,60.27499999999999,60.2382
2020-09-22,2020,9,22,Tuesday,38,2020-38,59.94,60.78,58.93,59.79,5883200.0,59.0,-0.0038321116047351778,60.21285714285714,60.255599999999994
2020-09-23,2020,9,23,Wednesday,38,2020-38,59.82,60.88,58.3,58.33,7280000.0,57.56,-0.02441875291942619,59.95428571428572,60.222199999999994
2020-09-24,2020,9,24,Thursday,38,2020-38,58.05,58.32,56.62,57.38,7737300.0,56.62,-0.016286619259910817,59.70928571428571,60.1216
2020-09-25,2020,9,25,Friday,38,2020-38,56.87,57.74,56.34,57.49,11955200.0,56.73,0.0019170603412816956,59.45,60.034400000000005
2020-09-28,2020,9,28,Monday,39,2020-39,58.09,59.57,58.09,58.89,5457500.0,58.11,0.024351989933322882,59.425000000000004,59.978199999999994
2020-09-29,2020,9,29,Tuesday,39,2020-39,58.68,58.79,57.49,57.6,6362100.0,56.83,-0.021905294660330865,59.285000000000004,59.9118
2020-09-30,2020,9,30,Wednesday,39,2020-39,57.61,58.61,57.1,57.54,7708400.0,56.78,-0.0010416205922330057,59.145714285714284,59.8124
2020-10-01,2020,10,1,Thursday,39,2020-39,57.82,58.45,57.09,57.46,6525600.0,56.7,-0.0013903427850394667,58.92142857142857,59.7
2020-10-02,2020,10,2,Friday,39,2020-39,56.52,59.38,56.51,59.34,8381200.0,58.55,0.03271844451814121,58.73571428571428,59.6346
2020-10-05,2020,10,5,Monday,40,2020-40,59.85,60.33,59.17,59.51,6077800.0,58.72,0.002864817452583601,58.6,59.5932
2020-10-06,2020,10,6,Tuesday,40,2020-40,59.81,60.58,58.43,58.45,7187200.0,57.67,-0.01781205842183653,58.285000000000004,59.55
2020-10-07,2020,10,7,Wednesday,40,2020-40,59.31,59.94,58.95,59.69,4925800.0,58.9,0.021214632440498038,58.065,59.533199999999994
2020-10-08,2020,10,8,Thursday,40,2020-40,59.82,60.85,59.68,60.8,4483000.0,59.99,0.01859606611664022,57.955714285714286,59.5694
2020-10-09,2020,10,9,Friday,40,2020-40,61.22,61.33,59.89,59.91,3996200.0,59.11,-0.014638114137205394,57.94785714285715,59.626
2020-10-12,2020,10,12,Monday,41,2020-41,59.84,60.68,59.56,60.53,5378900.0,59.73,0.01034884987540341,58.0,59.7104
2020-10-13,2020,10,13,Tuesday,41,2020-41,59.75,60.1,58.53,59.52,8836700.0,58.73,-0.016685936276288782,58.083571428571425,59.758399999999995
2020-10-14,2020,10,14,Wednesday,41,2020-41,59.28,60.34,59.21,59.94,5973700.0,59.14,0.00705639883784448,58.263571428571424,59.8146
2020-10-15,2020,10,15,Thursday,41,2020-41,59.37,60.5,58.92,60.49,6166000.0,59.69,0.009175920254212988,58.475,59.83259999999999
2020-10-16,2020,10,16,Friday,41,2020-41,61.0,62.04,60.64,61.75,8287700.0,60.93,0.02082986076314386,58.676428571428566,59.8784
2020-10-19,2020,10,19,Monday,42,2020-42,61.6,62.67,61.0,61.46,7373300.0,60.64,-0.004696367377489019,58.94857142857143,59.8918
2020-10-20,2020,10,20,Tuesday,42,2020-42,61.98,62.31,61.04,61.24,5960800.0,60.43,-0.0035795312333206653,59.20928571428572,59.84219999999999
2020-10-21,2020,10,21,Wednesday,42,2020-42,60.42,61.1,60.19,60.35,5647200.0,59.55,-0.014533003779948372,59.41285714285714,59.77439999999999
2020-10-22,2020,10,22,Thursday,42,2020-42,60.23,62.97,60.22,62.8,6990100.0,61.97,0.04059648362396451,59.65714285714286,59.7544
2020-10-23,2020,10,23,Friday,42,2020-42,63.07,63.79,62.42,62.57,5864600.0,61.74,-0.003662350615820431,59.87285714285714,59.74
2020-10-26,2020,10,26,Monday,43,2020-43,61.65,61.75,59.88,60.81,7596800.0,60.0,-0.028128546614626604,60.03928571428571,59.684200000000004
2020-10-27,2020,10,27,Tuesday,43,2020-43,59.77,59.8,56.44,56.53,14785900.0,55.78,-0.07038315927386785,59.81642857142857,59.56100000000001
2020-10-28,2020,10,28,Wednesday,43,2020-43,55.2,56.07,52.25,52.34,19787500.0,51.64,-0.07411990262432322,59.21999999999999,59.368199999999995
2020-10-29,2020,10,29,Thursday,43,2020-43,52.5,53.48,51.92,53.14,14994500.0,52.43,0.01528459063041776,58.74285714285714,59.2004
2020-10-30,2020,10,30,Friday,43,2020-43,53.12,54.45,52.92,54.32,14571800.0,53.6,0.022205531226780595,58.305,59.06879999999999
2020-11-02,2020,11,2,Monday,44,2020-44,55.4,56.0,53.91,55.75,9750800.0,55.01,0.026325487580860063,58.03928571428572,58.9796
2020-11-03,2020,11,3,Tuesday,44,2020-44,56.51,57.51,56.34,57.04,7740500.0,56.28,0.02313906378030639,57.835,58.88399999999999
2020-11-04,2020,11,4,Wednesday,44,2020-44,57.36,58.59,56.14,56.82,8662000.0,56.07,-0.0038569748645287394,57.576428571428565,58.802600000000005
2020-11-05,2020,11,5,Thursday,44,2020-44,57.11,58.82,56.87,58.28,7446700.0,57.51,0.025695128250767585,57.332142857142856,58.753600000000006
2020-11-06,2020,11,6,Friday,44,2020-44,57.63,58.85,57.24,58.56,7849800.0,57.78,0.004804445355752529,57.127857142857145,58.7074
2020-11-09,2020,11,9,Monday,45,2020-45,65.12,66.39,62.49,64.99,19021200.0,64.13,0.10980190087748798,57.39214285714286,58.7618
2020-11-10,2020,11,10,Tuesday,45,2020-45,66.1,68.15,65.75,67.89,14358600.0,66.99,0.044622236414487926,57.923571428571435,58.8978
2020-11-11,2020,11,11,Wednesday,45,2020-45,67.65,67.7,65.12,65.85,10124700.0,64.98,-0.03004853043695843,58.13857142857143,59.0
2020-11-12,2020,11,12,Thursday,45,2020-45,63.88,64.64,63.27,63.99,8345100.0,63.6,-0.021185522711455684,58.271428571428565,59.0484
2020-11-13,2020,11,13,Friday,45,2020-45,64.78,66.4,64.52,66.15,6824200.0,65.75,0.03375526211359792,58.68214285714286,59.162400000000005
2020-11-16,2020,11,16,Monday,46,2020-46,67.56,69.04,67.15,68.66,12885000.0,68.24,0.03794409628532458,59.57214285714286,59.32
2020-11-17,2020,11,17,Tuesday,46,2020-46,67.52,69.62,67.36,68.87,11134200.0,68.45,0.003058573066154313,60.77285714285715,59.5198
2020-11-18,2020,11,18,Wednesday,46,2020-46,69.67,71.32,69.33,69.51,13392600.0,69.08,0.009292862776429489,61.96214285714285,59.72560000000001
2020-11-19,2020,11,19,Thursday,46,2020-46,68.65,71.23,68.2,71.11,8929000.0,70.68,0.023018196271116675,63.18214285714286,59.9646
2020-11-20,2020,11,20,Friday,46,2020-46,70.8,71.12,69.65,69.76,5833800.0,69.33,-0.018984665563199554,64.205,60.154399999999995
2020-11-23,2020,11,23,Monday,47,2020-47,70.82,72.84,70.34,72.64,7208800.0,72.2,0.04128442688902223,65.34214285714286,60.3754
2020-11-24,2020,11,24,Tuesday,47,2020-47,74.09,75.32,73.8,74.36,10570500.0,73.91,0.023678401934809745,66.61642857142857,60.6412
2020-11-25,2020,11,25,Wednesday,47,2020-47,73.55,74.19,72.9,73.81,5374200.0,73.36,-0.007396477802824153,67.74857142857142,60.866800000000005
2020-11-27,2020,11,27,Friday,47,2020-47,73.77,74.4,73.39,73.91,5103400.0,73.46,0.0013549297008015326,68.86857142857143,61.096399999999996
2020-11-30,2020,11,30,Monday,48,2020-48,73.09,73.55,71.36,71.72,10730800.0,71.28,-0.02963071208824586,69.37928571428571,61.291599999999995
2020-12-01,2020,12,1,Tuesday,48,2020-48,72.72,72.94,71.21,71.23,6545800.0,70.79,-0.006832071175471133,69.65071428571427,61.523
2020-12-02,2020,12,2,Wednesday,48,2020-48,71.19,72.35,70.69,71.94,5401600.0,71.5,0.009967710446266542,70.11642857142856,61.773
2020-12-03,2020,12,3,Thursday,48,2020-48,72.11,74.39,71.91,73.29,6893900.0,72.84,0.018765630912110032,70.77642857142857,62.07860000000001
2020-12-04,2020,12,4,Friday,48,2020-48,73.38,74.66,73.38,73.91,9297900.0,73.46,0.008459579918091764,71.32714285714286,62.4154
2020-12-07,2020,12,7,Monday,49,2020-49,73.38,73.75,72.55,73.04,4913800.0,72.59,-0.011771148907380957,71.63785714285714,62.73259999999999
2020-12-08,2020,12,8,Tuesday,49,2020-49,73.19,74.51,72.79,74.48,4364900.0,74.02,0.019715288076628035,72.03571428571429,63.0508
2020-12-09,2020,12,9,Wednesday,49,2020-49,74.47,74.82,73.28,73.54,5329300.0,73.09,-0.012620920643365507,72.32214285714285,63.376
2020-12-10,2020,12,10,Thursday,49,2020-49,72.97,73.74,72.45,72.98,7497900.0,72.53,-0.00761485857225086,72.45428571428572,63.691
2020-12-11,2020,12,11,Friday,49,2020-49,72.66,73.58,72.36,72.89,7185900.0,72.44,-0.0012332842649230846,72.67642857142856,64.0058
2020-12-14,2020,12,14,Monday,50,2020-50,73.4,73.83,70.71,70.8,10849300.0,70.37,-0.028673222114684926,72.54571428571428,64.2422
2020-12-15,2020,12,15,Tuesday,50,2020-50,71.5,71.8,70.1,71.04,8128400.0,70.61,0.003389732744120133,72.31,64.48
2020-12-16,2020,12,16,Wednesday,50,2020-50,71.15,71.18,70.45,70.57,5621100.0,70.14,-0.006615980921528264,72.08,64.7294
2020-12-17,2020,12,17,Thursday,50,2020-50,71.39,71.49,70.51,70.64,5769900.0,70.21,0.0009919306512227166,71.84785714285714,64.9556
2020-12-18,2020,12,18,Friday,50,2020-50,70.57,70.76,69.81,70.17,16809800.0,69.74,-0.006653443888279265,71.73785714285715,65.1506
2020-12-21,2020,12,21,Monday,51,2020-51,68.69,70.24,67.78,69.67,8351700.0,69.24,-0.007125529546579634,71.62714285714286,65.3532
2020-12-22,2020,12,22,Tuesday,51,2020-51,69.49,70.11,68.97,69.25,4028200.0,68.83,-0.006028466472894234,71.43642857142856,65.5352
2020-12-23,2020,12,23,Wednesday,51,2020-51,69.79,71.41,69.59,70.72,4312900.0,70.29,0.021227491695696266,71.25428571428571,65.7664
2020-12-24,2020,12,24,Thursday,51,2020-51,70.95,70.95,69.89,70.27,1758600.0,69.84,-0.00636315600033166,70.99571428571429,65.9804
2020-12-28,2020,12,28,Monday,52,2020-52,70.7,71.46,70.34,70.63,2938000.0,70.2,0.005123058493339938,70.825,66.1906
2020-12-29,2020,12,29,Tuesday,52,2020-52,71.0,71.1,69.67,70.34,3670100.0,69.91,-0.0041059671889975835,70.53142857142856,66.3702
2020-12-30,2020,12,30,Wednesday,52,2020-52,70.5,71.64,70.34,71.36,5015500.0,70.92,0.014501125150329308,70.37642857142858,66.5758
2020-12-31,2020,12,31,Thursday,52,2020-52,71.35,71.7,70.94,71.51,4177000.0,71.07,0.0021020649849070594,70.27214285714285,66.7886
